#tail	head
TRPC1	PLGRKT
TRPC1	ADD1
TRPC1	SEMA6A
TRPC1	EGF
TRPC1	AKR1C2
TRPC1	NT5C2
TRPC1	KRT14
TRPC1	CMC2
CYBB	CYBA
CYBB	MYC
CYBB	SOD1
CYBB	NOX1
CYBB	CFTR
CYBB	AKR1C2
FOXO3	NUB1
FOXO3	FOXP2
FOXO3	ZADH2
FOXO3	MYC
TAX1BP1	HNF4A
TAX1BP1	CFTR
TAX1BP1	TRAF3
ACTC1	RPN1
ACTC1	MYO16
ACTC1	MYC
SLC4A7	AKR1C2
SLC4A7	PLGRKT
SLC4A7	NT5C2
SLC4A7	KRT14
SLC4A7	CMC2
SLC4A7	CFTR
SLC4A7	ADD1
SLC4A7	SEMA6A
SPI1	CTBP2
SPI1	SOX5
SPI1	ITGAL
SPI1	NIPBL
SPI1	TCF3
PLGRKT	GSTT1
PLGRKT	CMC2
PLGRKT	HK1
PDIA6	RPN1
PDIA6	SOD1
PDIA6	CFTR
NUB1	PSMC4
NUB1	PSMB3
ZADH2	TCF3
ZADH2	SOX5
ZADH2	MYC
ZADH2	ADH5
PSMC4	HNF4A
PSMC4	RPN1
PSMC4	CDC6
PSMC4	PSMB3
PSMC4	MYC
PSMC4	CFTR
RPN1	MYC
RPN1	CFTR
RPN1	ADD1
TCF3	SOX5
TCF3	MYC
TCF3	EXT1
TCF3	SEMA6A
TCF3	EGF
TCF3	DBP
TCF3	SERPING1
TCF3	SH3GL2
TCF3	FOXP2
TCF3	HNF4A
SLC35A3	EXT1
SLC35A3	HNF4A
HNF4A	TRAF3
HNF4A	DBP
HNF4A	GOLGA2
HNF4A	SEMA6A
HNF4A	NIPBL
HNF4A	SOD1
HNF4A	AKR1C2
HNF4A	SERPING1
HNF4A	CMC2
HNF4A	CDC6
HNF4A	SOX5
HNF4A	RBPMS
HNF4A	ITGAL
HNF4A	FOXP2
HNF4A	MYC
CMC2	GSTT1
SH3GL2	CFTR
SH3GL2	EGF
EXT1	UGT1A4
MAGOHB	GOLGA2
CTBP2	CFTR
CTBP2	SOX5
CTBP2	MYC
CTBP2	FOXP2
AKR1C2	GSTT1
AKR1C2	SOD1
AKR1C2	NOX1
NOX1	CYBA
NOX1	SOD1
NOX1	CFTR
HK1	MYC
HK1	ACSM5
ADD1	GSTT1
CDC6	EGF
CDC6	ITPR1
CDC6	MYC
CYBA	SOD1
CYBA	MYC
CYBA	RBPMS
NT5C2	GSTT1
SEMA6A	ITGAL
SEMA6A	DBP
SEMA6A	GSTT1
SEMA6A	SOX5
EGF	KRT14
EGF	MYC
EGF	ITPR1
EGF	CFTR
EGF	TRAF3
EGF	SOD1
EGF	PSMB3
ADH5	UGT1A4
KRT14	SOX5
KRT14	GSTT1
KRT14	SERPING1
PSMB3	MYC
PSMB3	CFTR
FOXP2	DBP
FOXP2	SOX5
SOX5	ITGAL
SOX5	NIPBL
SOD1	ITPR1
SOD1	MYC
SOD1	CFTR
SOD1	GSTT1
GSTT1	MYC
CFTR	NMRAL1
CFTR	MYC
NIPBL	ITGAL
DBP	MYC
MYC	ITGAL
NMRAL1	TRAF3
